,founding_year,founders_count,initial_funding_usd,total_funding_usd,revenue_last_year_usd,employee_count,burn_rate_usd,years_operated,customer_rating,status,industry_ai,industry_e commerce,industry_ecommerce,industry_ed-tech,industry_edtech,industry_energy,industry_fintech,industry_foodtech,industry_health tech,industry_healthtech,industry_realestate,industry_saas,industry_transport,industry_travel,country_Canada,country_Germany,country_India,country_U.S.A,country_Uk,country_Usa,market_competition_Low,market_competition_Medium,profit_ratio,funding_per_employee
138,2012,4.0,300000.0,1000000.0,0.0,3.0,40000.0,4,4.5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,333333.3333333333
139,2016,3.0,300000.0,1000000.0,534934.0,300.0,40000.0,1,1.5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.534934,3333.3333333333335
140,2020,5.0,300000.0,5000000.0,0.0,120.0,300000.0,8,3.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,41666.666666666664
141,2014,1.0,100000.0,5000000.0,11603968.125,120.0,150000.0,3,2.3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.320793625,41666.666666666664
142,2013,4.0,800000.0,1000000.0,0.0,120.0,150000.0,13,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0.0,8333.333333333334
143,2020,1.0,100000.0,12000000.0,1490923.0,3.0,40000.0,4,2.3,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.12424358333333334,4000000.0
144,2018,5.0,50000.0,200000.0,0.0,10.0,90000.0,7,3.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,20000.0
145,2012,1.0,50000.0,12000000.0,534934.0,25.0,40000.0,13,3.8,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.04457783333333333,480000.0
146,2010,3.0,50000.0,1000000.0,0.0,25.0,150000.0,15,3.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,40000.0
147,2021,1.0,300000.0,5000000.0,534934.0,50.0,150000.0,14,2.3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.1069868,100000.0
148,2023,4.0,50000.0,12000000.0,0.0,25.0,150000.0,7,3.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.0,480000.0
149,2018,3.0,300000.0,5000000.0,0.0,50.0,150000.0,9,3.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,100000.0
150,2022,5.0,100000.0,1000000.0,11603968.125,10.0,150000.0,13,4.5,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,11.603968125,100000.0
151,2014,3.0,1500000.0,200000.0,0.0,10.0,150000.0,14,3.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,20000.0
152,2018,3.0,100000.0,12000000.0,11603968.125,3.0,150000.0,11,1.5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.96699734375,4000000.0
153,2020,2.0,1500000.0,1000000.0,534934.0,5.0,150000.0,14,1.5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.534934,200000.0
154,2020,1.0,1500000.0,12000000.0,11603968.125,120.0,90000.0,2,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.96699734375,100000.0
155,2021,2.0,300000.0,1000000.0,534934.0,50.0,150000.0,12,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.534934,20000.0
156,2017,3.0,50000.0,5000000.0,4869540.0,300.0,40000.0,2,3.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.973908,16666.666666666668
157,2011,2.0,1500000.0,5000000.0,534934.0,5.0,150000.0,7,3.8,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.1069868,1000000.0
158,2016,3.0,300000.0,12000000.0,11603968.125,300.0,300000.0,4,2.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.96699734375,40000.0
159,2014,1.0,800000.0,1000000.0,0.0,50.0,300000.0,2,3.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,20000.0
160,2010,1.0,300000.0,200000.0,10385464.0,25.0,150000.0,3,4.5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,51.92732,8000.0
161,2020,1.0,800000.0,5000000.0,11603968.125,5.0,150000.0,15,2.3,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.320793625,1000000.0
162,2021,3.0,300000.0,1000000.0,11603968.125,50.0,40000.0,6,1.5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,11.603968125,20000.0
163,2013,3.0,1500000.0,5000000.0,0.0,300.0,300000.0,7,2.3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,16666.666666666668
164,2019,2.0,300000.0,200000.0,0.0,3.0,300000.0,12,3.8,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,66666.66666666667
165,2016,5.0,300000.0,1000000.0,534934.0,10.0,300000.0,7,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.534934,100000.0
166,2020,5.0,300000.0,5000000.0,0.0,10.0,90000.0,14,3.8,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0,500000.0
167,2017,3.0,1500000.0,1000000.0,534934.0,50.0,300000.0,4,3.8,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.534934,20000.0
168,2019,1.0,300000.0,1000000.0,11603968.125,25.0,40000.0,13,2.3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,11.603968125,40000.0
169,2021,3.0,800000.0,200000.0,0.0,25.0,150000.0,11,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.0,8000.0
170,2015,2.0,300000.0,200000.0,534934.0,50.0,150000.0,8,1.5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2.67467,4000.0
171,2014,1.0,50000.0,12000000.0,0.0,120.0,90000.0,10,2.3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.0,100000.0
172,2023,3.0,300000.0,1000000.0,0.0,300.0,300000.0,1,2.3,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,3333.3333333333335
173,2018,3.0,300000.0,1000000.0,534934.0,300.0,90000.0,13,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.534934,3333.3333333333335
174,2023,1.0,300000.0,1000000.0,2290438.0,25.0,150000.0,1,3.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2.290438,40000.0
175,2020,3.0,800000.0,1000000.0,534934.0,50.0,150000.0,15,4.5,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0.534934,20000.0
176,2022,1.0,300000.0,1000000.0,11603968.125,300.0,90000.0,3,1.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,11.603968125,3333.3333333333335
177,2022,2.0,300000.0,1000000.0,0.0,300.0,150000.0,12,4.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,3333.3333333333335
178,2011,3.0,800000.0,200000.0,0.0,300.0,150000.0,2,3.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.0,666.6666666666666
179,2022,3.0,300000.0,5000000.0,11603968.125,50.0,90000.0,14,3.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.320793625,100000.0
180,2011,1.0,300000.0,5000000.0,534934.0,300.0,90000.0,9,1.5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.1069868,16666.666666666668
181,2010,5.0,300000.0,1000000.0,6875794.0,10.0,150000.0,4,2.3,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,6.875794,100000.0
182,2010,2.0,800000.0,200000.0,534934.0,3.0,90000.0,3,2.3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.67467,66666.66666666667
183,2018,3.0,50000.0,200000.0,0.0,120.0,150000.0,2,1.5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,1666.6666666666667
184,2022,2.0,100000.0,1000000.0,11603968.125,5.0,150000.0,13,3.8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,11.603968125,200000.0
185,2011,1.0,1500000.0,5000000.0,11603968.125,25.0,150000.0,13,2.3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.320793625,200000.0
186,2017,3.0,100000.0,12000000.0,11603968.125,5.0,300000.0,12,2.3,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.96699734375,2400000.0
187,2017,1.0,800000.0,200000.0,7384749.0,300.0,40000.0,12,3.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,36.923745,666.6666666666666
188,2021,5.0,300000.0,12000000.0,0.0,300.0,90000.0,4,3.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.0,40000.0
189,2010,2.0,50000.0,1000000.0,7183428.0,5.0,40000.0,8,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.183428,200000.0
190,2013,5.0,800000.0,1000000.0,0.0,300.0,40000.0,1,1.5,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0,3333.3333333333335
191,2012,3.0,300000.0,1000000.0,11603968.125,120.0,90000.0,3,3.8,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,11.603968125,8333.333333333334
192,2011,5.0,1500000.0,1000000.0,0.0,25.0,300000.0,13,3.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,40000.0
193,2021,2.0,300000.0,5000000.0,534934.0,25.0,40000.0,1,4.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.1069868,200000.0
194,2018,3.0,50000.0,1000000.0,0.0,5.0,90000.0,15,3.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.0,200000.0
195,2021,2.0,1500000.0,5000000.0,11603968.125,25.0,300000.0,4,1.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.320793625,200000.0
196,2022,3.0,300000.0,5000000.0,0.0,300.0,150000.0,2,4.5,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0,16666.666666666668
197,2012,4.0,800000.0,1000000.0,0.0,5.0,40000.0,7,3.8,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.0,200000.0
198,2015,4.0,100000.0,1000000.0,0.0,25.0,40000.0,1,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,40000.0
199,2015,4.0,300000.0,5000000.0,0.0,50.0,40000.0,4,2.3,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,100000.0
200,2018,1.0,50000.0,1000000.0,534934.0,300.0,150000.0,1,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.534934,3333.3333333333335
201,2011,5.0,1500000.0,12000000.0,534934.0,5.0,40000.0,12,2.3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.04457783333333333,2400000.0
202,2014,1.0,800000.0,1000000.0,534934.0,120.0,40000.0,13,3.8,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.534934,8333.333333333334
203,2014,4.0,300000.0,12000000.0,0.0,5.0,40000.0,15,3.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,2400000.0
204,2013,3.0,50000.0,5000000.0,11603968.125,25.0,300000.0,2,3.8,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2.320793625,200000.0
205,2017,3.0,300000.0,1000000.0,0.0,10.0,90000.0,2,3.8,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.0,100000.0
206,2022,3.0,300000.0,200000.0,3898308.0,50.0,90000.0,15,3.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,19.49154,4000.0
207,2020,2.0,1500000.0,1000000.0,534934.0,25.0,150000.0,5,3.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.534934,40000.0
208,2020,3.0,50000.0,1000000.0,534934.0,300.0,40000.0,2,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.534934,3333.3333333333335
209,2020,4.0,100000.0,1000000.0,945698.0,3.0,300000.0,5,3.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.945698,333333.3333333333
